ano,mes,ano_mes,corretora,acao,variacao
2013,08,201308,Santander Corretora,Kroton ON (KROT3),-1.27
2013,08,201308,Santander Corretora,Itaúsa PN (ITSA4),0.61
2013,08,201308,Santander Corretora,Cetip ON (CTIP3),1.74
2013,08,201308,Souza Barros CCT,BRF ON (BRFS3),13.58
2013,08,201308,Souza Barros CCT,Cetip ON (CTIP3),1.74
2013,08,201308,Souza Barros CCT,Hypermarcas ON (HYPE3),-1.64
2013,08,201308,Souza Barros CCT,Localiza ON (RENT3),-4.15
2013,08,201308,Souza Barros CCT,BR Malls Part. ON (BRML3),-10.48
2013,08,201308,XP Investimentos,BB Seguridade ON (BBSE3),6.71
2013,08,201308,XP Investimentos,Direcional ON (DIRR3),-10.59
2013,08,201308,XP Investimentos,Estácio Part. ON (ESTC3),-0.34
2013,08,201308,XP Investimentos,Itaú Unibanco PN (ITUB4),0.54
2013,08,201308,XP Investimentos,Saraiva PN (SLED4),-12.03
2013,07,201307,Ágora Investimentos,BB Seguridade ON (BBSE3),4.77
2013,07,201307,Ágora Investimentos,Qualicorp ON (QUAL3),-1.18
2013,07,201307,Ágora Investimentos,BM&FBovespa ON (BVMF3),-0.49
2013,07,201307,Ágora Investimentos,Gerdau PN (GGBR4),15.7
2013,07,201307,Ágora Investimentos,Estácio Part. ON (ESTC3),10.13
2013,07,201307,Ativa Investimentos,BR Properties ON (BRPR3),-0.53
2013,07,201307,Ativa Investimentos,Vale PNA (VALE5),4.07
2013,07,201307,Ativa Investimentos,Equatorial ON (EQTL3),0.76
2013,07,201307,Ativa Investimentos,Pão de Açúcar PN (PCAR4),1.6
2013,07,201307,Ativa Investimentos,Iochpe-Maxion ON (MYPK3),4.19
2013,07,201307,Citi Corretora,Cosan ON (CSAN3),0.0
2013,07,201307,Citi Corretora,Tractebel ON (TBLE3),4.99
2013,07,201307,Citi Corretora,Itaú Unibanco PN (ITUB4),1.34
2013,07,201307,Citi Corretora,Ambev PN (AMBV4),2.98
2013,07,201307,Citi Corretora,Gerdau PN (GGBR4),15.7
2013,07,201307,Genial Investimentos,Itaú Unibanco PN (ITUB4),1.34
2013,07,201307,Genial Investimentos,Kroton ON (KROT3),5.18
2013,07,201307,Genial Investimentos,Dufry AG ON (DAGB11),8.73
2013,07,201307,Genial Investimentos,Ultrapar ON (UGPA3),1.94
2013,07,201307,Genial Investimentos,Cielo ON (CIEL3),0.43
2013,07,201307,Guide Investimentos,Kroton ON (KROT3),5.18
2013,07,201307,Guide Investimentos,Bradesco PN (BBDC4),-3.75
2013,07,201307,Guide Investimentos,Gerdau PN (GGBR4),15.7
2013,07,201307,Guide Investimentos,Souza Cruz ON (CRUZ3),0.33
2013,07,201307,Planner Corretora,Duratex ON (DTEX3),3.07
2013,07,201307,Planner Corretora,Gerdau PN (GGBR4),15.7
2013,07,201307,Planner Corretora,Souza Cruz ON (CRUZ3),0.33
2013,07,201307,Planner Corretora,Bradesco PN (BBDC4),-3.75
2013,07,201307,Planner Corretora,Tractebel ON (TBLE3),4.99
