ano,mes,ano_mes,corretora,descricao
2017,06,201706,BB Investimentos,"Entram: Embraer ON, Hypermarcas ON, Vale PNA, Weg ON"
2017,06,201706,BB Investimentos,"Saem: Cia. Hering ON, Iochpe-Maxion ON, Itaú Unibanco PN, Klabin UNIT"
2017,06,201706,Citi Corretora,Entram: Klabin UNIT
2017,06,201706,Citi Corretora,Saem: Ecorodovias ON
2017,06,201706,Genial Investimentos,Entram: AES Tietê UNIT
2017,06,201706,Genial Investimentos,Saem: Marcopolo PN
2017,06,201706,Guide Investimentos,"Entram: Ambev ON, Klabin UNIT, Marfrig ON"
2017,06,201706,Guide Investimentos,"Saem: Itaú Unibanco PN, Lojas Americanas PN, Telefônica Brasil PN"
2017,06,201706,Planner Corretora,"Entram: Telefônica Brasil PN, Tupy ON"
2017,06,201706,Planner Corretora,"Saem: Itaúsa PN, Klabin UNIT"
2017,06,201706,Rico Corretora,Entram: Vale PNA
2017,06,201706,Rico Corretora,Saem: Petrobras PN
2017,06,201706,Santander Corretora,"Entram: Localiza ON, Ser Educacional ON"
2017,06,201706,Santander Corretora,"Saem: B3 ON, Petrobras PN"
2017,06,201706,XP Investimentos,"Entram: AES Tietê UNIT, Localiza ON"
2017,06,201706,XP Investimentos,"Saem: Banco do Brasil ON, CCR ON"
2017,07,201707,Ágora Investimentos,"Entram: B3 ON, Cemig PN, Magazine Luíza ON, Usiminas PNA"
2017,07,201707,Ágora Investimentos,"Saem: Banco do Brasil ON, BRF ON, Lojas Americanas PN, Rumo Log. ON"
2017,07,201707,Ativa Investimentos,"Entram: Equatorial ON, Via Varejo UNIT"
2017,07,201707,Ativa Investimentos,"Saem: Petrobras PN, Raia Drogasil ON"
2017,07,201707,BB Investimentos,"Entram: Itaú Unibanco PN, Natura ON, Petrobras PN, Transmissão Paulista PN"
2017,07,201707,BB Investimentos,"Saem: Embraer ON, Hypermarcas ON, Vale PNA, Weg ON"
2017,07,201707,Citi Corretora,Entram: —
2017,07,201707,Citi Corretora,Saem: —
2017,07,201707,Genial Investimentos,"Entram: Cosan ON, Lojas Renner ON, MRV ON"
2017,07,201707,Genial Investimentos,"Saem: AES Tietê UNIT, Bradesco PN, Klabin UNIT"
2017,07,201707,Guide Investimentos,"Entram: Braskem PNA, CVC Brasil ON, Tupy ON"
2017,07,201707,Guide Investimentos,"Saem: Ambev ON, M. Dias Branco ON, Multiplus ON"
2017,07,201707,Planner Corretora,"Entram: Grendene ON, Itaú Unibanco PN, Ser Educacional ON"
2017,07,201707,Planner Corretora,"Saem: Petrobras PN, Telefônica Brasil PN, Tupy ON"
2017,07,201707,Rico Corretora,Entram: Vale ON
2017,07,201707,Rico Corretora,Saem: Vale PNA
2017,07,201707,Santander Corretora,Entram: AES Tietê UNIT
2017,07,201707,Santander Corretora,Saem: Equatorial ON
2017,07,201707,XP Investimentos,"Entram: São Martinho ON, Weg ON"
2017,07,201707,XP Investimentos,"Saem: Localiza ON, Petrobras PN"
2017,08,201708,Ágora Investimentos,"Entram: Banco do Brasil ON, Petrobras PN, Qualicorp ON"
2017,08,201708,Ágora Investimentos,"Saem: Cemig PN, Itaú Unibanco PN, Magazine Luíza ON"
2017,08,201708,Ativa Investimentos,Entram: BR Malls Part. ON
2017,08,201708,Ativa Investimentos,Saem: Via Varejo UNIT
2017,08,201708,BB Investimentos,"Entram: Lojas Americanas PN, Vale ON"
2017,08,201708,BB Investimentos,"Saem: Raia Drogasil ON, Transmissão Paulista PN"
2017,08,201708,Citi Corretora,"Entram: Iochpe-Maxion ON, Lojas Americanas PN"
2017,08,201708,Citi Corretora,"Saem: Gerdau PN, Klabin UNIT"
2017,08,201708,Genial Investimentos,"Entram: Bradesco PN, Estácio Part. ON, Santander BR UNIT"
2017,08,201708,Genial Investimentos,"Saem: Itaú Unibanco PN, Lojas Renner ON, MRV ON"
2017,08,201708,Guide Investimentos,"Entram: Smiles ON, Kroton ON"
2017,08,201708,Guide Investimentos,"Saem: Braskem PNA, Tupy ON"
2017,08,201708,Planner Corretora,"Entram: Engie Brasil ON, Hypermarcas ON, MRV ON, Ultrapar ON"
2017,08,201708,Planner Corretora,"Saem: Grendene ON, Multiplan ON, Ser Educacional ON, Taesa UNIT"
2017,08,201708,Rico Corretora,"Entram: Petrobras PN, Rumo ON"
2017,08,201708,Rico Corretora,"Saem: Raia Drogasil ON, Weg ON"
2017,08,201708,Santander Corretora,Entram: Lojas Americanas PN
2017,08,201708,Santander Corretora,Saem: CVC Brasil ON
2017,08,201708,XP Investimentos,"Entram: Arezzo & CO ON, Banrisul PNB, Marcopolo PN, Transmissão Paulista PN, Usiminas PNA"
2017,08,201708,XP Investimentos,"Saem: AES Tietê UNIT, Itaú Unibanco PN, Pão de Açúcar PN, São Martinho ON, Weg ON"
2017,09,201709,Ágora Investimentos,"Entram: CVC Brasil ON, Klabin UNIT"
2017,09,201709,Ágora Investimentos,"Saem: Petrobras PN, Qualicorp ON"
2017,09,201709,Ativa Investimentos,Entram: —
2017,09,201709,Ativa Investimentos,Saem: —
2017,09,201709,BB Investimentos,"Entram: Valid ON, Via Varejo UNIT"
2017,09,201709,BB Investimentos,"Saem: Lojas Americanas PN, Petrobras PN"
2017,09,201709,Citi Corretora,Entram: Suzano Papel PNA
2017,09,201709,Citi Corretora,Saem: Taesa UNIT
2017,09,201709,Genial Investimentos,"Entram: Fleury ON, Hermes Pardini ON, Lojas Renner ON"
2017,09,201709,Genial Investimentos,"Saem: Cosan ON, Estácio Part. ON, Santander BR UNIT"
2017,09,201709,Guide Investimentos,"Entram: B2W DIGITAL ON, Gerdau PN, MRV ON, Petrobras PN, Telefônica Brasil PN"
2017,09,201709,Guide Investimentos,"Saem: Smiles ON, CVC Brasil ON, Kroton ON, Klabin UNIT, Marfrig ON"
2017,09,201709,Planner Corretora,"Entram: Ecorodovias ON, Petrobras PN, Sabesp ON"
2017,09,201709,Planner Corretora,"Saem: Hypermarcas ON, Itaú Unibanco PN, MRV ON"
2017,09,201709,Rico Corretora,"Entram: Carrefour BR ON, Gerdau PN"
2017,09,201709,Rico Corretora,"Saem: Lojas Americanas PN, Vale ON"
2017,09,201709,Santander Corretora,"Entram: MRV ON, Petrobras PN"
2017,09,201709,Santander Corretora,"Saem: AES Tietê UNIT, Localiza ON"
2017,09,201709,XP Investimentos,"Entram: Carrefour BR ON, Gerdau PN, Rumo ON"
2017,09,201709,XP Investimentos,"Saem: Arezzo & CO ON, Transmissão Paulista PN, Usiminas PNA"
2017,10,201710,Ágora Investimentos,"Entram: Tenda ON, Via Varejo UNIT"
2017,10,201710,Ágora Investimentos,"Saem: Klabin UNIT, Usiminas PNA"
2017,10,201710,Ativa Investimentos,Entram: —
2017,10,201710,Ativa Investimentos,Saem: —
2017,10,201710,BB Investimentos,"Entram: Iochpe-Maxion ON, Lojas Renner ON"
2017,10,201710,BB Investimentos,"Saem: Natura ON, Vale ON"
2017,10,201710,Citi Corretora,Entram: —
2017,10,201710,Citi Corretora,Saem: —
2017,10,201710,Genial Investimentos,"Entram: Arezzo & CO ON, Localiza ON, São Martinho ON"
2017,10,201710,Genial Investimentos,"Saem: Bradesco PN, Fleury ON, Lojas Renner ON"
2017,10,201710,Guide Investimentos,"Entram: Banco do Brasil ON, BRF ON, Tenda ON, TIM Part. ON"
2017,10,201710,Guide Investimentos,"Saem: B2W DIGITAL ON, Gerdau PN, MRV ON, Telefônica Brasil PN"
2017,10,201710,Planner Corretora,Entram: —
2017,10,201710,Planner Corretora,Saem: —
2017,10,201710,Rico Corretora,"Entram: Lojas Americanas PN, Usiminas PNA"
2017,10,201710,Rico Corretora,"Saem: Carrefour BR ON, Gerdau PN"
2017,10,201710,Santander Corretora,Entram: Via Varejo UNIT
2017,10,201710,Santander Corretora,Saem: Lojas Americanas PN
2017,10,201710,XP Investimentos,"Entram: B2W DIGITAL ON, Banco do Brasil ON, Usiminas PNA"
2017,10,201710,XP Investimentos,"Saem: Banrisul PNB, Carrefour BR ON, Gerdau PN"
2017,11,201711,Ágora Investimentos,"Entram: Duratex ON, Ser Educacional ON"
2017,11,201711,Ágora Investimentos,"Saem: Tenda ON, Via Varejo UNIT"
2017,11,201711,Ativa Investimentos,Entram: —
2017,11,201711,Ativa Investimentos,Saem: —
2017,11,201711,BB Investimentos,"Entram: Ecorodovias ON, Klabin UNIT, Pão de Açúcar PN, Raia Drogasil ON"
2017,11,201711,BB Investimentos,"Saem: Iochpe-Maxion ON, Lojas Renner ON, Valid ON, Via Varejo UNIT"
2017,11,201711,Genial Investimentos,"Entram: Ambev ON, Itaú Unibanco PN"
2017,11,201711,Genial Investimentos,"Saem: Grendene ON, Hermes Pardini ON"
2017,11,201711,Guide Investimentos,"Entram: Gol PN, Itaúsa PN"
2017,11,201711,Guide Investimentos,"Saem: Banco do Brasil ON, BRF ON"
2017,11,201711,Planner Corretora,Entram: Ser Educacional ON
2017,11,201711,Planner Corretora,Saem: Sabesp ON
2017,11,201711,Rico Corretora,"Entram: B2W Digital ON, Sanepar PN"
2017,11,201711,Rico Corretora,"Saem: Lojas Americanas PN, Usiminas PNA"
2017,11,201711,Santander Corretora,"Entram: Lojas Americanas PN, Metal Leve ON"
2017,11,201711,Santander Corretora,"Saem: MRV ON, Via Varejo UNIT"
2017,11,201711,XP Investimentos,"Entram: Azul PN, Lojas Americanas PN, Petrobras PN"
2017,11,201711,XP Investimentos,"Saem: B2W Digital ON, Banco do Brasil ON, Marcopolo PN"
2017,12,201712,Ágora Investimentos,"Entram: BR Malls Part. ON, Petrobras PN, Tenda ON"
2017,12,201712,Ágora Investimentos,"Saem: Banco do Brasil ON, Duratex ON, Ser Educacional ON"
2017,12,201712,Ativa Investimentos,Entram: Ultrapar ON
2017,12,201712,Ativa Investimentos,Saem: Klabin UNIT
2017,12,201712,BB Investimentos,"Entram: IRB Brasil Resseguro ON, Taesa UNIT, Vale ON"
2017,12,201712,BB Investimentos,"Saem: Ecorodovias ON, Klabin UNIT, Pão de Açúcar PN"
2017,12,201712,Genial Investimentos,"Entram: Alpargatas PN, Braskem PNA, Suzano Papel ON, Totvs ON, Weg ON"
2017,12,201712,Genial Investimentos,"Saem: Ambev ON, Arezzo & CO ON, Itaú Unibanco PN, Localiza ON, São Martinho ON"
2017,12,201712,Guide Investimentos,"Entram: Braskem PNA, CVC Brasil ON, Rumo ON"
2017,12,201712,Guide Investimentos,"Saem: Itaúsa PN, Petrobras PN, Tenda ON"
2017,12,201712,Planner Corretora,"Entram: Braskem PNA, Itaú Unibanco PN, Lojas Americanas PN, M. Dias Branco ON"
2017,12,201712,Planner Corretora,"Saem: Ecorodovias ON, Engie Brasil ON, Petrobras PN, Ser Educacional ON"
2017,12,201712,Rico Corretora,"Entram: Carrefour BR ON, Vale ON"
2017,12,201712,Rico Corretora,"Saem: B2W Digital ON, Petrobras PN"
2017,12,201712,Santander Corretora,"Entram: CVC Brasil ON, Taesa UNIT"
2017,12,201712,Santander Corretora,"Saem: Lojas Americanas PN, Metal Leve ON"
2017,12,201712,XP Investimentos,"Entram: Gerdau PN, IRB Brasil Resseguro ON"
2017,12,201712,XP Investimentos,"Saem: Lojas Americanas PN, Usiminas PNA"
2018,01,201801,Ágora Investimentos,"Entram: BRASIL ON, IGUATEMI ON, MRV ON"
2018,01,201801,Ágora Investimentos,"Saem: BR MALLS PART ON, CVC BRASIL ON, Tenda ON"
2018,01,201801,Ativa Investimentos,Entram: —
2018,01,201801,Ativa Investimentos,Saem: —
2018,01,201801,BB Investimentos,"Entram: ABC BRASIL PN, BRF S.A. ON, SMILES ON"
2018,01,201801,BB Investimentos,"Saem: IRB Brasil Resseguro ON, Raia Drogasil ON, TAESA UNIT"
2018,01,201801,Coinvalores Corretora,Entram: —
2018,01,201801,Coinvalores Corretora,Saem: —
2018,01,201801,Genial Investimentos,"Entram: ALIANSCE ON, ANIMA ON, TIM PART ON, USIMINAS PNA"
2018,01,201801,Genial Investimentos,"Saem: Alpargatas PN, BRASKEM PNA, Suzano Papel ON, Weg ON"
2018,01,201801,Guide Investimentos,"Entram: BRASIL ON, DURATEX ON, ECORODOVIAS ON"
2018,01,201801,Guide Investimentos,"Saem: Gol PN, RUMO ON, TIM PART ON"
2018,01,201801,Magliano Corretora,Entram: —
2018,01,201801,Magliano Corretora,Saem: —
2018,01,201801,Necton,Entram: —
2018,01,201801,Necton,Saem: —
2018,01,201801,Planner Corretora,Entram: —
2018,01,201801,Planner Corretora,Saem: —
2018,01,201801,Santander Corretora,Entram: RUMO ON
2018,01,201801,Santander Corretora,Saem: Ser Educacional ON
2018,01,201801,XP Investimentos,"Entram: CCR SA ON, MARCOPOLO PN, SMILES ON"
2018,01,201801,XP Investimentos,"Saem: Azul PN, IRB Brasil Resseguro ON, PETROBRAS PN"
2018,02,201802,Ágora Investimentos,"Entram: BR MALLS PART ON, TENDA ON"
2018,02,201802,Ágora Investimentos,"Saem: IGUATEMI ON, MRV ON"
2018,02,201802,Ativa Investimentos,Entram: VIAVAREJO UNT
2018,02,201802,Ativa Investimentos,Saem: BR MALLS PART ON
2018,02,201802,BB Investimentos,"Entram: PETROBRAS PN, USIMINAS PNA, VIAVAREJO UNT"
2018,02,201802,BB Investimentos,"Saem: ABC BRASIL PN, BRF S.A. ON, SMILES ON"
2018,02,201802,Coinvalores Corretora,Entram: —
2018,02,201802,Coinvalores Corretora,Saem: —
2018,02,201802,Genial Investimentos,"Entram: B3 ON, ENERGISA UNIT, FIBRIA ON, LINX ON"
2018,02,201802,Genial Investimentos,"Saem: ALIANSCE ON, ANIMA ON, TIM PART ON, USIMINAS PNA"
2018,02,201802,Guide Investimentos,"Entram: IGUATEMI ON, USIMINAS PNA"
2018,02,201802,Guide Investimentos,"Saem: BRASKEM PNA, CVC BRASIL ON"
2018,02,201802,Magliano Corretora,"Entram: BRASIL ON, CARREFOUR BR ON, COPEL PNB, KLABIN S/A UNT"
2018,02,201802,Magliano Corretora,"Saem: ECORODOVIAS ON, EQUATORIAL ON, ITAUSA PN, KROTON ON"
2018,02,201802,Necton,"Entram: CARREFOUR BR ON, COPEL PNB"
2018,02,201802,Necton,"Saem: BRF S.A. ON, BRASKEM PNA"
2018,02,201802,Planner Corretora,"Entram: BBSEGURIDADE ON, KROTON ON, MULTIPLUS ON, PETROBRAS PN"
2018,02,201802,Planner Corretora,"Saem: BRASKEM PNA, ITAU UNIBANCO PN, M.DIAS BRANCO ON, ULTRAPAR ON"
2018,02,201802,Santander Corretora,Entram: ENERGISA UNIT
2018,02,201802,Santander Corretora,Saem: TAESA UNIT
2018,02,201802,XP Investimentos,"Entram: RANDON PART PN, SANTANDER BR UNIT, USIMINAS PNA, VIAVAREJO UNT"
2018,02,201802,XP Investimentos,"Saem: CCR SA ON, GERDAU PN, MARCOPOLO PN, RUMO ON"
2018,03,201803,Ágora Investimentos,"Entram: B3 ON, IOCHPE-MAXION ON, MRV ON"
2018,03,201803,Ágora Investimentos,"Saem: B3 ON, BR MALLS PART ON, TENDA ON"
2018,03,201803,Ativa Investimentos,Entram: —
2018,03,201803,Ativa Investimentos,Saem: —
2018,03,201803,BB Investimentos,"Entram: MAGAZINE LUIZA ON, SID NACIONAL ON"
2018,03,201803,BB Investimentos,"Saem: USIMINAS PNA, VIAVAREJO UNT"
2018,03,201803,Coinvalores Corretora,Entram: B3 ON
2018,03,201803,Coinvalores Corretora,Saem: B3 ON
2018,03,201803,Genial Investimentos,"Entram: B3 ON, KLABIN S/A UNT, RAIADROGASIL ON"
2018,03,201803,Genial Investimentos,"Saem: B3 ON, FIBRIA ON, LINX ON"
2018,03,201803,Guide Investimentos,"Entram: FIBRIA ON, GOL PN, TENDA ON"
2018,03,201803,Guide Investimentos,"Saem: DURATEX ON, ECORODOVIAS ON, IGUATEMI ON"
2018,03,201803,Magliano Corretora,Entram: —
2018,03,201803,Magliano Corretora,Saem: —
2018,03,201803,Necton,"Entram: B3 ON, SID NACIONAL ON"
2018,03,201803,Necton,"Saem: B3 ON, ITAUSA PN"
2018,03,201803,Planner Corretora,"Entram: SUZANO PAPEL ON, TAESA UNIT"
2018,03,201803,Planner Corretora,"Saem: BBSEGURIDADE ON, KROTON ON"
2018,03,201803,Santander Corretora,Entram: PETROBRAS BR ON
2018,03,201803,Santander Corretora,Saem: ENERGISA UNIT
2018,03,201803,XP Investimentos,Entram: FIBRIA ON
2018,03,201803,XP Investimentos,Saem: SMILES ON
2018,04,201804,Ágora Investimentos,"Entram: COPASA ON I12, SUZANO PAPEL ON, TENDA ON"
2018,04,201804,Ágora Investimentos,"Saem: IOCHPE-MAXION ON, MRV ON, PETROBRAS PN"
2018,04,201804,Ativa Investimentos,Entram: —
2018,04,201804,Ativa Investimentos,Saem: —
2018,04,201804,BB Investimentos,"Entram: BRADESCO PN, CCR SA ON, VIAVAREJO UNT"
2018,04,201804,BB Investimentos,"Saem: MAGAZINE LUIZA ON, ITAU UNIBANCO PN, PETROBRAS PN"
2018,04,201804,Coinvalores Corretora,Entram: IGUATEMI ON
2018,04,201804,Coinvalores Corretora,Saem: SMILES ON
2018,04,201804,Genial Investimentos,"Entram: MULTIPLAN ON, TIM PART ON, TUPY ON"
2018,04,201804,Genial Investimentos,"Saem: B3 ON, ENERGISA UNIT, RAIADROGASIL ON"
2018,04,201804,Guide Investimentos,"Entram: CESP PNB, PETROBRAS PN, SUZANO PAPEL ON"
2018,04,201804,Guide Investimentos,"Saem: FIBRIA ON, GOL PN, USIMINAS PNA"
2018,04,201804,Magliano Corretora,"Entram: BRADESCO PN, BRF S.A. ON, ECORODOVIAS ON"
2018,04,201804,Magliano Corretora,"Saem: BRASIL ON, CARREFOUR BR ON, COPEL PNB"
2018,04,201804,Mirae Corretora,Entram: —
2018,04,201804,Mirae Corretora,Saem: —
2018,04,201804,Necton,Entram: —
2018,04,201804,Necton,Saem: —
2018,04,201804,Planner Corretora,"Entram: CCR SA ON, ITAU UNIBANCO PN, TELEFONICA BRASIL PN, TRANS PAULISTA PN"
2018,04,201804,Planner Corretora,"Saem: LOJAS AMERICANAS PN, MULTIPLUS ON, PETROBRAS PN, SUZANO PAPEL ON"
2018,04,201804,Santander Corretora,Entram: SUZANO PAPEL ON
2018,04,201804,Santander Corretora,Saem: RUMO ON
2018,04,201804,Terra Investimentos,Entram: —
2018,04,201804,Terra Investimentos,Saem: —
2018,04,201804,XP Investimentos,Entram: SUZANO PAPEL ON
2018,04,201804,XP Investimentos,Saem: FIBRIA ON
2018,05,201805,Ágora Investimentos,Entram: IOCHPE-MAXION ON
2018,05,201805,Ágora Investimentos,Saem: TENDA ON
2018,05,201805,Ativa Investimentos,Entram: KLABIN S/A UNT
2018,05,201805,Ativa Investimentos,Saem: ULTRAPAR ON
2018,05,201805,BB Investimentos,Entram: ITAU UNIBANCO PN
2018,05,201805,BB Investimentos,Saem: BRADESCO PN
2018,05,201805,Coinvalores Corretora,Entram: —
2018,05,201805,Coinvalores Corretora,Saem: —
2018,05,201805,Genial Investimentos,"Entram: P.ACUCAR - CBD PN, RAIADROGASIL ON"
2018,05,201805,Genial Investimentos,"Saem: KLABIN S/A UNT, MULTIPLAN ON"
2018,05,201805,Guide Investimentos,Entram: QUALICORP ON
2018,05,201805,Guide Investimentos,Saem: BRASIL ON
2018,05,201805,Magliano Corretora,"Entram: CCR SA ON, ITAU UNIBANCO PN, MARCOPOLO PN, PETROBRAS PN"
2018,05,201805,Magliano Corretora,"Saem: BRADESCO PN, BRF S.A. ON, ECORODOVIAS ON, KLABIN S/A UNT"
2018,05,201805,Mirae Corretora,Entram: —
2018,05,201805,Mirae Corretora,Saem: —
2018,05,201805,Necton,Entram: ITAU UNIBANCO PN
2018,05,201805,Necton,Saem: COPEL PNB
2018,05,201805,Planner Corretora,"Entram: GRENDENE ON, MRV ON"
2018,05,201805,Planner Corretora,"Saem: TELEFONICA BRASIL PN, TRANS PAULISTA PN"
2018,05,201805,Santander Corretora,Entram: IRB BRASIL RESSEGUROS ON
2018,05,201805,Santander Corretora,Saem: PETROBRAS BR ON
2018,05,201805,Terra Investimentos,"Entram: BRASIL ON, COSAN ON, SABESP ON"
2018,05,201805,Terra Investimentos,"Saem: CEMIG PN, ITAU UNIBANCO PN, LOJAS AMERICANAS PN"
2018,05,201805,XP Investimentos,Entram: —
2018,05,201805,XP Investimentos,Saem: —
2018,06,201806,Ágora Investimentos,"Entram: AES TIETE E UNT, CVC BRASIL ON"
2018,06,201806,Ágora Investimentos,"Saem: COPASA ON I12, SUZANO PAPEL ON"
2018,06,201806,Ativa Investimentos,Entram: NATURA ON
2018,06,201806,Ativa Investimentos,Saem: VIAVAREJO UNT
2018,06,201806,BB Investimentos,"Entram: IRB BRASIL RESSEGUROS ON, RAIADROGASIL ON, SANTANDER BR UNIT, SUZANO PAPEL ON"
2018,06,201806,BB Investimentos,"Saem: CCR SA ON, SID NACIONAL ON, ITAU UNIBANCO PN, VIAVAREJO UNT"
2018,06,201806,Coinvalores Corretora,Entram: AZUL PN
2018,06,201806,Coinvalores Corretora,Saem: IGUATEMI ON
2018,06,201806,Elite Investimentos,Entram: —
2018,06,201806,Elite Investimentos,Saem: —
2018,06,201806,Genial Investimentos,"Entram: FIBRIA ON, RANDON PART PN"
2018,06,201806,Genial Investimentos,"Saem: RAIADROGASIL ON, TUPY ON"
2018,06,201806,Guide Investimentos,"Entram: LOJAS RENNER ON, P.ACUCAR - CBD PN"
2018,06,201806,Guide Investimentos,"Saem: PETROBRAS PN, QUALICORP ON"
2018,06,201806,Magliano Corretora,"Entram: BRADESCO PN, SABESP ON, VALE ON"
2018,06,201806,Magliano Corretora,"Saem: EZTEC ON, ITAU UNIBANCO PN, MARCOPOLO PN"
2018,06,201806,Mirae Corretora,"Entram: AES TIETE E UNT, ENGIE BRASIL ON, SUZANO PAPEL ON, VALE ON"
2018,06,201806,Mirae Corretora,"Saem: BR MALLS PART ON, PETROBRAS PN, QUALICORP ON, TELEFONICA BRASIL PN"
2018,06,201806,Necton,Entram: VALE ON
2018,06,201806,Necton,Saem: SID NACIONAL ON
2018,06,201806,Planner Corretora,"Entram: AREZZO CO ON, AZUL PN, KLABIN S/A UNT, MAGAZINE LUIZA ON, RAIADROGASIL ON"
2018,06,201806,Planner Corretora,"Saem: CCR SA ON, GRENDENE ON, ITAU UNIBANCO PN, MRV ON, TAESA UNIT"
2018,06,201806,Santander Corretora,Entram: ENERGISA UNIT
2018,06,201806,Santander Corretora,Saem: PETROBRAS PN
2018,06,201806,Terra Investimentos,"Entram: BBSEGURIDADE ON, BRASKEM PNA, BRF S.A. ON"
2018,06,201806,Terra Investimentos,"Saem: BRASIL ON, MRV ON, PETROBRAS PN"
2018,06,201806,XP Investimentos,Entram: —
2018,06,201806,XP Investimentos,Saem: —
2018,07,201807,Ágora Investimentos,"Entram: COPASA ON I12, SUZANO PAPEL ON"
2018,07,201807,Ágora Investimentos,"Saem: AES TIETE E UNT, IOCHPE-MAXION ON"
2018,07,201807,Ativa Investimentos,Entram: RAIADROGASIL ON
2018,07,201807,Ativa Investimentos,Saem: NATURA ON
2018,07,201807,BB Investimentos,"Entram: BR PROPERT ON, MAGAZINE LUIZA ON, PETROBRAS PN, WEG ON"
2018,07,201807,BB Investimentos,"Saem: IRB BRASIL RESSEGUROS ON, RAIADROGASIL ON, SANTANDER BR UNIT, SUZANO PAPEL ON"
2018,07,201807,Coinvalores Corretora,"Entram: RUMO ON, TUPY ON"
2018,07,201807,Coinvalores Corretora,"Saem: GERDAU PN, MOVIDA ON"
2018,07,201807,Elite Investimentos,Entram: —
2018,07,201807,Elite Investimentos,Saem: —
2018,07,201807,Genial Investimentos,Entram: IGUATEMI ON
2018,07,201807,Genial Investimentos,Saem: RANDON PART PN
2018,07,201807,Guide Investimentos,Entram: EMBRAER ON
2018,07,201807,Guide Investimentos,Saem: LOJAS RENNER ON
2018,07,201807,Magliano Corretora,"Entram: CEMIG PN, CIELO ON, ITAUSA PN"
2018,07,201807,Magliano Corretora,"Saem: BRADESCO PN, CCR SA ON, PETROBRAS PN"
2018,07,201807,Mirae Corretora,"Entram: BRADESPAR PN, COSAN ON, IOCHPE-MAXION ON, ITAU UNIBANCO PN"
2018,07,201807,Mirae Corretora,"Saem: AES TIETE E UNT, ENGIE BRASIL ON, GERDAU PN, VALE ON"
2018,07,201807,Necton,Entram: GERDAU PN
2018,07,201807,Necton,Saem: CARREFOUR BR ON
2018,07,201807,Nova Futura Investimentos,Entram: —
2018,07,201807,Nova Futura Investimentos,Saem: —
2018,07,201807,Planner Corretora,"Entram: EMBRAER ON, LOJAS AMERICANAS PN, MRV ON, PETROBRAS PN, SAO MARTINHO ON"
2018,07,201807,Planner Corretora,"Saem: AREZZO CO ON, AZUL PN, KLABIN S/A UNT, MAGAZINE LUIZA ON, RAIADROGASIL ON"
2018,07,201807,Santander Corretora,Entram: —
2018,07,201807,Santander Corretora,Saem: —
2018,07,201807,Terra Investimentos,"Entram: B3 ON, CEMIG PN, ITAUSA PN, NATURA ON"
2018,07,201807,Terra Investimentos,"Saem: BBSEGURIDADE ON, BRASKEM PNA, BRF S.A. ON, SABESP ON"
2018,07,201807,XP Investimentos,"Entram: EQUATORIAL ON, ITAU UNIBANCO PN, TIM PART ON, VALE ON"
2018,07,201807,XP Investimentos,"Saem: RANDON PART PN, SANTANDER BR UNIT, USIMINAS PNA, VIAVAREJO UNT"
2018,08,201808,Ágora Investimentos,"Entram: GERDAU PN, LOJAS RENNER ON"
2018,08,201808,Ágora Investimentos,"Saem: CVC BRASIL ON, SUZANO PAPEL ON"
2018,08,201808,Ativa Investimentos,Entram: —
2018,08,201808,Ativa Investimentos,Saem: —
2018,08,201808,BB Investimentos,"Entram: BRASKEM PNA, ENGIE BRASIL ON, MAGNESITA ON, PORTO SEGURO ON"
2018,08,201808,BB Investimentos,"Saem: BR PROPERT ON, MAGAZINE LUIZA ON, PETROBRAS PN, WEG ON"
2018,08,201808,Coinvalores Corretora,"Entram: PETROBRAS PN, RAIADROGASIL ON"
2018,08,201808,Coinvalores Corretora,"Saem: RUMO ON, TUPY ON"
2018,08,201808,Elite Investimentos,Entram: —
2018,08,201808,Elite Investimentos,Saem: —
2018,08,201808,Genial Investimentos,Entram: VIAVAREJO UNT
2018,08,201808,Genial Investimentos,Saem: IGUATEMI ON
2018,08,201808,Guide Investimentos,"Entram: B3 ON, IRB BRASIL RESSEGUROS ON, PETROBRAS PN, RUMO ON, VIAVAREJO UNT"
2018,08,201808,Guide Investimentos,"Saem: CESP PNB, EMBRAER ON, P.ACUCAR - CBD PN, SUZANO PAPEL ON, TENDA ON"
2018,08,201808,Magliano Corretora,"Entram: BRADESCO PN, CARREFOUR BR ON, ECORODOVIAS ON"
2018,08,201808,Magliano Corretora,"Saem: CIELO ON, ITAUSA PN, SABESP ON"
2018,08,201808,Mirae Corretora,"Entram: BRF S.A. ON, CCR SA ON, PETROBRAS PN, USIMINAS PNA"
2018,08,201808,Mirae Corretora,"Saem: BRADESPAR PN, COSAN ON, IOCHPE-MAXION ON, SUZANO PAPEL ON"
2018,08,201808,Modalmais,Entram: —
2018,08,201808,Modalmais,Saem: —
2018,08,201808,Necton,Entram: COPEL PNB
2018,08,201808,Necton,Saem: GERDAU PN
2018,08,201808,Nova Futura Investimentos,"Entram: ENGIE BRASIL ON, GERDAU PN"
2018,08,201808,Nova Futura Investimentos,"Saem: MAGAZINE LUIZA ON, SUZANO PAPEL ON"
2018,08,201808,Planner Corretora,"Entram: BBSEGURIDADE ON, LOJAS RENNER ON, TELEFONICA BRASIL PN, VIAVAREJO UNT"
2018,08,201808,Planner Corretora,"Saem: EMBRAER ON, LOJAS AMERICANAS PN, PETROBRAS PN, SAO MARTINHO ON"
2018,08,201808,Santander Corretora,"Entram: BRASIL ON, BRASKEM PNA, MRV ON"
